	2019-Dec	2018-Dec	2018-Nov	2019-Apr	2019-Aug	2019-Feb	2019-Jan	2019-Jul	2019-Jun	2019-Mar	2019-May	2019-Nov	2019-Sep	2020-Aug	2020-Dec	2020-Feb	2020-Jan	2020-Jul	2020-Mar	2020-Nov	2020-Oct	2020-Sep	2021-Apr	2021-Jan	2021-Jun	2021-Mar	2021-May
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__22783bp__000573||full	3.8771484	0.7980924	0.5391059	0.44945452	7.2646756	0.39502206	0.543052	4.3069034	0.14115949	0.2796992	0.22346856	3.6418285	20.348984	0.24172047	1.9753121	2.2261522	2.018389	0.1480453	1.3279662	2.7253432	12.913284	39.439938	0.815913	1.2933503	0.40845558	0.5652411	0.49978346
2020-Aug-viral-fraction__viral-spades-short__as-yet-unknown__25864bp__000280||full	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6390433	0	0.09289067	0	0	0	0	0.13151887	0.14107162	0	0	0.3375256	0	0
2021-Mar-viral-fraction__viral-spades-short__as-yet-unknown__26204bp__000372||full	0	0	0	0	0.60593855	0	0	0.1807412	0.1484473	0	0.23489864	0	0.14583158	0.5207883	0	0.3060246	0.29404378	1.0454153	0	0.24215595	0.22958761	0.2380469	33.735912	0	3.6626856	23.614565	10.181797
2020-Jul-viral-fraction__viral-spades-short__as-yet-unknown__42519bp__000131||full	0	0.060595002	0.072448105	0	0.048863962	0	0.089572184	0	0	0	0	0	0.07432242	0.8134319	0.3610902	0	0	1.2965075	0	0.13889056	0.1913827	0.39905396	0	0.2053702	0.18821892	0	0
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__20515bp__000868||full	12.056394	1.6066084	1.4337108	0	1.9245938	1.5884562	1.4258606	0.41804025	0	0.2535492	0.10080304	8.820968	0.5765193	1.1143551	0.1584599	5.8773065	11.144753	0.089779824	1.221506	0.18831982	0.5868234	2.5624752	0.10669959	0.1191204	0.08930802	0	0
2019-Aug-viral-fraction__viral-spades-short__as-yet-unknown__37383bp__000202||full	5.591997	0.1424432	0.103147015	0.82731146	21.70509	0	0.2525684	5.343309	0.077750295	0.118094064	0.133465	5.2039123	35.266376	0.23004402	0.84865344	5.1250978	5.5321817	0.3302792	2.6177719	0.8156788	0.8258002	0.18522349	0.24699144	0.48241702	0.3105438	0.13683847	0.12332274
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__21931bp__000687||full	0.21665117	0.16443524	0.06969915	11.167264	0.08428599	23.775455	10.403815	0.17011273	0.5349933	6.9973187	2.8733747	0.040080063	0	0	0	2.4175196	4.438189	0.04786619	1.5620062	0	0	0	0.16810355	0.17392296	0.07475502	0.21003394	0.110103175
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__35956bp__000174||full	0.9692209	0.506294	0.5687057	0	4.387701	0.42600614	0.58270085	0.89541346	1.0104747	0.13914077	3.168228	0.80530846	10.838552	68.868774	1.2513493	0.6709165	0.63202786	0.28357905	0.22785375	1.6032434	5.8457937	19.945045	0.08413255	0.6357356	0.5024203	0.10132198	0.21595608
2018-Dec-viral-fraction__viral-spades-short__as-yet-unknown__43495bp__000203||full	0.41801858	0.9030503	0.9482827	0.7941724	0.088669926	0.80086106	1.0910639	0.07913962	0.15309787	1.0462282	0.5967499	0.31835324	0.10840936	0.09002925	0.37983182	0.6223538	0.6287904	0.13587137	0.6012675	0.2972468	0.12410149	0.054475334	0.38461685	0.37174243	0.12316217	0.29315913	0.23330256
2019-May-viral-fraction__viral-spades-short__as-yet-unknown__25723bp__000317||full	0	0	0	0	0.5054078	0	0.04901163	0.7127791	17.371254	0	6.8546085	0	1.0098935	0.7962037	0.07588996	0.14773382	0.1211197	1.6721268	0.29824203	0	0	0.22590998	0.0781783	0.06076215	20.412462	0.06145604	14.615639
2019-Jun-viral-fraction__viral-spades-short__as-yet-unknown__59209bp__000029||full	1.249795	0.66164696	0.9134867	0	42.918354	0.45968017	0.60833925	73.03697	21.923807	0.23995104	11.510169	3.6680536	24.206085	3.5759604	3.2772918	1.0824794	0.9620431	3.144345	0.57435685	3.7176116	7.5992928	4.721416	0.62377983	3.1239111	7.4694815	0.9050812	0.5886105
2019-Jan-viral-fraction__viral-spades-short__as-yet-unknown__38251bp__000255||full	0.09158524	0.725314	1.0453309	0.94698864	0	0.93133247	0.98381	0	0.075731784	1.2061003	0.3754262	0	0	0	0	0.44342574	0.33537573	0	0.47267956	0	0	0	0.3239433	0.18387109	0	0.3473098	0.15206818
2019-Aug-viral-fraction__viral-spades-short__as-yet-unknown__19622bp__000958||full	0.095855534	0.056375973	0.109166615	0	43.301662	0	0.08124142	1.268088	0	0.04373503	0	0.16761793	4.9231114	0.8766843	0	0.12392425	0.26924407	0.21353364	0.12022983	0.08954806	0.26371175	1.5805917	0	0.06875828	0	0	0
2020-Mar-viral-fraction__viral-spades-short__as-yet-unknown__29292bp__000431||full	1.8544892	4.052354	3.16177	4.5409093	0.06258719	4.565017	4.6645637	0	0.32436657	1.2435927	0.39814484	1.3726348	0.13502328	0	3.1122532	2.570139	3.3630753	0	1.6844416	1.316201	0.3449156	0.4994939	0.59302455	1.8405421	0.20142269	0.91673416	0.11013772
2019-May-viral-fraction__viral-spades-short__as-yet-unknown__24280bp__000368||full	2.2236362	0.7666464	0.75683665	1.3203255	2.354621	1.3232455	1.0766151	3.9278994	9.860016	0.43760267	7.5589633	1.2238103	2.2053971	0.5047022	0.13721544	0.83965623	1.5345312	0.8066327	0.34448606	0.18012899	0.3007857	0.51553935	0	0.0857397	0.14916992	0	0
2020-Oct-viral-fraction__viral-spades-short__as-yet-unknown__27298bp__000362||full	0.3421294	0.052203797	0	0	1.0678604	0	0	0.73586017	0.5527807	0	0	0.648023	0.6876928	2.393735	0.13967763	0.084332965	0.11991023	1.2124838	0	0.55443513	1.022555	2.410684	0	0	0.049067974	0	0
2019-Aug-viral-fraction__viral-spades-short__as-yet-unknown__29476bp__000393||full	0.2504079	0.23681144	0.22648178	0	10.264225	0	0.1555026	9.707205	0	0	0	0.328737	4.2552276	0	0	0.14451009	0.14153919	0	0.22208883	0	0	0	0	0	0	0	0
2019-Mar-viral-fraction__viral-spades-short__as-yet-unknown__19664bp__001175||full	0	0	0	4.206346	0	0	0	0	0.0488531	3.1196847	0.7402933	0	0	0	0	0	0.058363635	0	0.32992592	0	0	0	0	0	0	0	0
2019-Jun-viral-fraction__viral-spades-short__as-yet-unknown__37243bp__000139||full	0.12435752	0.11516923	0.09192249	0	9.107741	0	0.09730131	24.158327	711.2113	0	0.6056599	0.27045476	1.1468755	3.2271543	0	0.30385116	0.39755076	10.12785	1.3343434	0.09053063	0.33945006	1.4052378	0	0.05076232	0.3298002	0	0
2020-Nov-viral-fraction__viral-spades-short__as-yet-unknown__11751bp__002696||full	0.40903163	0.19546202	0.23846295	0.28454584	2.196711	0	0.23556235	5.3531585	0	0.0861455	0	0.40842807	1.2114877	62.59939	8.43344	0.37640956	0.1686481	232.61812	0.43936917	10.137302	41.168915	3.6791227	0.21529603	3.8166993	71.551575	0.9584963	243.43369
2020-Jan-viral-fraction__viral-spades-short__as-yet-unknown__31077bp__000321||full	2.8117912	1.5722755	1.8018754	0.21700394	8.97267	7.4726415	3.3870778	7.514437	2.05484	3.405071	1.3357054	2.3892488	2.7657967	0.57501936	7.3830295	7.686105	12.559554	0.73314553	8.057846	6.3647704	3.5708897	2.4146004	4.6451626	9.982615	1.2728528	2.7209115	1.0327644
2021-May-viral-fraction__viral-spades-short__as-yet-unknown__35819bp__000128||full	19.515488	3.3315308	2.8264575	17.748577	3.4242966	8.453851	5.4966664	3.6549714	2.412996	11.26216	6.8921766	7.571368	4.619897	8.397597	3.954052	17.323298	21.206575	20.614819	10.555564	2.5635054	2.8715057	4.5920196	12.736124	4.694624	9.056522	7.530956	11.681705
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__30599bp__000335||full	0.13237092	0.19642486	0.21515217	1.2896167	0.16276179	0.40898368	0.3844605	0.13074884	0.11227579	0.5712386	0.35032436	0.10978281	0.22713248	0.11237732	0.09170713	0.22745696	0.23739047	0.17123488	0.442755	0.04338653	0.059583254	0.09475392	0.16869539	0.08867341	0.05903254	0.18821163	0.10410467
2020-Mar-viral-fraction__viral-spades-short__as-yet-unknown__38457bp__000216||full	0.052459206	0.06418697	0.044052307	0.31055865	0.1544154	0	0.073965594	0.10379316	0.057905335	0.04515158	0	0.043011677	0.20423698	1.2388773	0.72729886	0.20682283	0.07049949	1.0920639	18.943184	0.26863286	0.4891413	0.4857163	0.2422269	0.38937926	1.6632842	0.23606078	0.3102012
2020-Jan-viral-fraction__viral-spades-short__as-yet-unknown__22394bp__000727||full	0.037904453	0.13946576	0.09834665	1.7789104	0.03668918	1.7990903	1.4545677	0	0.06793821	0.7262728	0.4760068	0	0	0	0.6284577	1.2443599	1.249787	0	2.0734591	0.037278403	0	0.06155757	0.47896007	0.34483895	0.069018826	0.16363266	0
2019-May-viral-fraction__viral-spades-short__as-yet-unknown__26110bp__000307||full	0.2278608	0.70008665	0.5902069	0.22873017	0.6985458	1.1010903	1.4607501	1.7656035	9.562228	0.33823797	31.47142	0.09372678	0.29453188	2.1598003	0.3398548	0.5718425	0.6486002	1.5426284	0.45737115	0.23022643	0.8484416	1.8363534	0.06019911	0.1801205	24.849995	0	1.6401309
2019-Nov-viral-fraction__viral-spades-short__as-yet-unknown__161360bp__000001||full	1.3502971	0.10988327	0.08619813	0.10102445	0	0	0.21057642	0	0	0.12741837	0	2.297197	0.06948003	0	1.6022285	0.74182445	1.1738358	0	0.13362229	2.7336006	2.2696044	0	1.1462878	1.086605	0.13666165	0.9487297	0.5229752
2019-Jan-viral-fraction__viral-spades-short__as-yet-unknown__22650bp__000887||full	0.11645404	0.4538253	0.44150257	0	0.034590498	0.77350825	0.7004815	0.046863627	0.05791158	0.27925873	0.16686308	0.071676955	0	0.07139423	0.5355788	0.61062825	0.58490926	0.11929448	1.1559994	0.51592976	0.20278174	0.0994341	0.60580486	1.3278505	0.18209928	0.49868774	0.33793646
2021-Apr-viral-fraction__viral-spades-short__as-yet-unknown__46549bp__000089||full	3.1988523	7.8298426	8.164757	9.271897	1.1197063	6.7418485	6.328946	1.5486511	0.69842	4.198098	1.0557702	1.3835526	1.3293045	1.5124323	4.137534	10.5204	10.038362	2.402729	10.698946	2.565116	2.3127866	2.3768196	16.891195	5.565506	5.2519045	20.02013	12.846327
2021-Apr-viral-fraction__viral-spades-short__as-yet-unknown__44338bp__000102||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.889875	0.7090227	0	1.4442122	0
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__49535bp__000064||full	0.8779395	12.822617	12.878613	0.12542227	44.36556	7.1089334	5.832646	30.208506	1.777296	2.4817803	2.3853023	1.8125899	12.032612	1.6191316	3.6501904	1.101305	1.4129115	2.0555565	0.79776114	4.0970993	4.2782054	2.47108	1.6428698	3.8619688	0.50912935	1.9778355	1.1419619
2020-Oct-viral-fraction__viral-spades-short__as-yet-unknown__30784bp__000282||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4073716	0	0	0	0	0.51587796	2.310436	8.514391	0	0.2315111	0	0	0
2021-Jan-viral-fraction__viral-spades-short__as-yet-unknown__91962bp__000013||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.1886415	0	0.34479925	0
2020-Jul-viral-fraction__viral-spades-short__as-yet-unknown__31793bp__000279||full	0	0.16157787	0.16470513	0	2.0703304	0	0.1539645	1.2452772	0.3291959	0.10514801	0	0	1.2897216	5.2408957	0.15134342	0.119467765	0	10.62658	0	0.3164606	0.8359702	1.6054848	0	0.1241118	6.648621	0.078330465	0.7703784
2020-Nov-viral-fraction__viral-spades-short__as-yet-unknown__35137bp__000241||full	0.19160916	0.8242952	0.7014216	0.1770453	0.7416214	0.6712881	0.8463519	0.675223	0.322429	0.34745476	0.07180896	0.17888676	0.64194614	0.12443326	1.0818105	0.35898355	0.35944468	0.122158505	0.62688696	0.9117188	0.6449201	0.31117705	0.54251593	1.062892	0.52078533	0.7762903	0.55915254
2018-Dec-viral-fraction__viral-spades-short__as-yet-unknown__43347bp__000205||full	0.42040575	2.9808497	3.4697828	4.027191	0	1.9297814	3.0637481	0	0.1998539	1.5419016	0.48407137	0.37502623	0.2624897	0.829818	0.596118	1.1389892	0.8177068	0.07242813	0.66123134	0.45030355	0.46473756	0.55118585	0.11796604	0.5191688	0.08166576	0.34004715	0.10870501
2019-Jun-viral-fraction__viral-spades-short__as-yet-unknown__17918bp__000732||full	0	0	0	0	0.7014246	0	0	1.5192121	4.1586704	0	0	0	0.046248958	1.533843	0.06401996	0	0	16.510393	0	0.10131112	0.51048154	0.14985214	0	0.12462527	0	0	0
2020-Feb-viral-fraction__viral-spades-short__as-yet-unknown__24458bp__000620||full	15.989311	3.9849808	3.982351	0.105063364	3.1398482	1.591026	1.668643	2.7078347	3.1115742	0.7179809	0.35330117	30.984337	6.869797	3.307516	3.4041047	9.507646	12.455488	3.9921632	5.1624837	6.9261537	15.394754	11.035105	2.3777852	3.6962254	4.2004976	1.4403734	2.4087138
2020-Mar-viral-fraction__viral-spades-short__as-yet-unknown__28990bp__000439||full	0	0.25327694	0.2877642	0.0579678	0	0	0.12859558	0	0	0	0	0	0	0	0	0.13768293	0.14613833	0	2.5969384	0	0	0	0.054501127	0	0	0	0
2019-May-viral-fraction__viral-spades-short__as-yet-unknown__33489bp__000171||full	0	0.15125929	0	0	0.3216435	0.5915368	0.05270342	0.3452896	6.7484517	1.4097893	20.361315	0	0.07091133	0.40149486	0	0.06659735	0	1.15228	0	0.054489635	0.32084605	0.33842927	0.11609261	0	3.5485046	0	4.937551
2021-Jan-viral-fraction__viral-spades-short__as-yet-unknown__18007bp__000967||full	0.45616123	1.835599	1.7411702	1.5782926	0.16061522	1.7087492	2.6588545	0.31176433	0.30703384	1.0533062	0.6428785	0.8532237	0.19559088	1.8938836	5.72692	1.6680297	0.78014207	1.4312011	1.4340513	4.8239813	5.983675	0.98273396	2.4470522	8.718646	5.2072763	7.778455	8.41126
2018-Dec-viral-fraction__viral-spades-short__as-yet-unknown__84964bp__000032||full	0	2.6043148	0.4646713	0	0	0	0.6064188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-Aug-viral-fraction__viral-spades-short__as-yet-unknown__12257bp__001540||full	0	0	0	0	0.042831074	0	0	0.079893716	0.3055168	0	0.06459654	0	0	1.3818451	0	0	0	0.98908204	0	0	0	0.04925615	0	0	0.74304986	0	0
2020-Mar-viral-fraction__viral-spades-short__as-yet-unknown__26014bp__000548||full	0.049261827	0	0	0	0	0	0	0	0	0	0	0	0	0	0.058506522	3.6873517	3.8076065	0.06277393	9.8404455	0	0	0.0606077	0	0.06723506	0	0	0
2020-Dec-viral-fraction__viral-spades-short__as-yet-unknown__30136bp__000274||full	0.4031702	1.7026011	2.1471515	0.7872411	0.118647255	1.4073343	1.8450052	0.08652855	0.14329186	1.4843163	0.65156865	0.60056245	0.21459271	0.07704978	3.822049	1.2502717	1.0313866	0.22450449	1.7932096	3.8984985	5.0017834	0.10703322	1.9835838	2.5384066	0.5347088	2.393336	1.1001232
2020-Jan-viral-fraction__viral-spades-short__as-yet-unknown__11658bp__002631||full	0.10808131	0.16068605	0.13460499	9.476943	0.21941318	1.2227678	0.7146802	0.0923179	0.68952006	1.4210256	2.0833497	0.04909565	0.18670501	0.15106896	0.20449765	3.8549845	2.6092112	0.1375688	11.449585	0.061731916	0.078458145	0.21143842	0.149253	0.1550043	0	0.1106564	0
2019-Mar-viral-fraction__viral-spades-short__as-yet-unknown__17575bp__001465||full	0	0.23110674	0.2786155	35.19747	0.48130676	9.261222	4.7732897	0.19761784	0.7329088	14.71579	3.4301612	0	0.13706467	0.12224908	0	0	0.07974024	0.59675294	0.2788933	0	0	0.08253132	0.931164	0	0.52167886	0	0.33486316
2019-May-viral-fraction__viral-spades-short__as-yet-unknown__31300bp__000205||full	0.17085606	1.0950209	1.5270061	0	0.9602914	0.80518717	1.2559032	0.67873275	0.8205316	0.6270375	2.0492651	0.4031322	0.3330017	0.4229201	0.1402485	0.17139491	0.1909584	0.6610017	0.09392659	0.21732932	0.16605315	0.14256054	0.116866104	0.06526264	0.47163635	0.23239005	0
2019-Jun-viral-fraction__viral-spades-short__as-yet-unknown__33750bp__000163||full	0.38758594	0.15945287	0.16274287	0	2.5110996	0	0.15448612	1.1649663	13.332871	0.05646392	0.047571104	0.5120077	1.9790202	0.08248449	0.19933368	0.4583219	0.3638149	0.10569678	0.17440595	0.27724347	0.38565883	0.31899464	0	0.084625654	4.365744	0	0.05329805
2020-Nov-viral-fraction__viral-spades-short__as-yet-unknown__199976bp__000002||full	2.697778	0.44463542	0.3035379	0.9771065	0.03784751	2.9015749	3.2399652	0	0.078803174	6.2096395	0.37035608	1.2582595	0	0.47080454	6.225154	8.122471	13.866324	0.6078391	8.329078	4.150021	0.37899777	1.1646647	4.346195	6.383777	0.20155476	4.096824	1.4444774
2019-Jun-viral-fraction__viral-spades-short__as-yet-unknown__33455bp__000168||full	1.5401905	4.0307355	2.6152742	0.20474009	0.726909	4.732846	4.755697	1.2103341	1.1476369	2.489383	2.8119347	0.91751623	0.51568025	0.32165697	0.1233053	1.5266676	1.7607414	0.79830396	1.9174271	0.23449919	0.5143922	0.4728503	0.14466359	0.0897928	0.07199148	0.08064595	0.123659626
2019-Dec-viral-fraction__viral-spades-short__as-yet-unknown__37057bp__000262||full	5.703316	10.675918	11.638402	9.689813	23.890774	9.242296	10.326562	24.14859	5.984004	3.719955	1.8921819	6.8846283	39.251286	20.7697	5.5282044	4.9231434	6.8603635	26.8873	3.6931055	5.587237	8.144427	15.389374	0.9495275	4.5570903	1.1719543	1.8152127	0.85058916
2019-Aug-viral-fraction__viral-spades-short__as-yet-unknown__38335bp__000184||full	1.8373631	0.054306816	0.073211744	0	10.873191	0	0.21492383	1.3551522	0	0.15719081	0.08172212	4.724845	4.4412217	0.07864087	5.83608	1.2259233	1.6199708	0.050708212	0.9313844	11.541661	37.984234	2.397471	1.9647768	4.033662	0.3976827	1.9333622	1.1260953
2019-May-viral-fraction__viral-spades-short__as-yet-unknown__22179bp__000450||full	0	0.047351994	0	0	0.10803298	0	0	0.07062663	1.501124	0	75.242325	0	0.08896457	0	0	0.30079326	0.12199346	0	0.085858084	0	0	0.59749496	0	0	18.247776	0	0.056857694
2020-Jan-viral-fraction__viral-spades-short__as-yet-unknown__32544bp__000284||full	1.0189377	1.7641486	1.6604079	0.11627051	2.8058825	1.1291914	0.9983463	3.4955297	11.19354	0.5533739	3.5188217	1.3749621	1.9736171	1.6174768	0.40700307	1.6306331	2.32275	0.9766687	2.2671847	0.45454097	0.81116885	0.84877276	0.63821954	0.56230485	3.1275632	0.45840156	0.83210284
2019-Aug-viral-fraction__viral-spades-short__as-yet-unknown__16911bp__001318||full	0	0	0	0	2.1951334	0	0	2.5256653	0	0	0	0	0.41665855	0.12322795	0	0	0	0.082954444	0	0	0	0.15644604	0	0	0	0	0
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__31250bp__000417||full	3.680663	7.882648	9.341169	0.5443811	1.838406	7.510085	7.681492	3.2007673	1.1876373	3.4128282	2.978893	5.129127	3.8935	2.0711691	6.208067	4.6746807	4.2187853	1.6221452	3.8708389	4.2548194	3.545367	2.0582237	1.9569302	7.841563	1.4670182	4.4346232	2.7036314
2020-Oct-viral-fraction__viral-spades-short__as-yet-unknown__64844bp__000024||full	0.95217705	3.692595	3.6760697	0.06119554	2.2577639	0.37417084	0.80628073	3.8717942	10.550497	0.33603817	1.2883528	6.0194635	1.6510202	0.99133116	1.4534901	1.29487	1.6623087	2.9606233	0.6774649	7.3117356	15.815503	2.296329	2.2033012	1.7741537	53.468636	0.59750956	5.098921
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__112352bp__000005||full	1.889687	1.2919039	1.0348985	1.5881672	0.06384549	1.9590946	1.9035021	0.07925221	0.19839735	2.9259837	0.19836836	0.92712367	0.17304143	1.0511264	1.6342475	1.8407826	2.7304862	0.21238607	1.9369487	1.3041422	0.34636045	1.1070372	1.7144592	1.0688123	0.22919396	1.6029147	0.8383474
2018-Nov-viral-fraction__viral-spades-short__as-yet-unknown__44844bp__000186||full	0.51468873	1.0955207	1.4939121	1.9383163	3.773986	0.9820041	0.9435312	4.195851	0.08896515	0.3512298	0.13792403	0.87807	4.039876	0.4011928	0.16044767	0.4381815	0.56150335	0.7705503	0.6043943	0.22358324	0.28970546	0.4666279	0.06664629	0.15414435	0.37557906	0.116342984	0.24077295
2019-Aug-viral-fraction__viral-spades-short__as-yet-unknown__16844bp__001331||full	0.08945996	0.4413281	0.56480646	0	23.009565	0.33805132	0.2522461	14.238162	9.892487	0.06674157	44.28295	0.18405898	3.917819	8.846097	0.35965344	0.23782815	0.35541564	2.6182609	0.22554259	0.6916167	2.5134687	17.392197	0.089222014	0.2928296	14.016912	0.09441589	0
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__32116bp__000293||full	3.897122	1.415862	0.9210561	1.5449238	0.23190124	0.8138482	1.5691675	0.7673245	0.36734453	0.6496394	1.0550964	2.145609	0.7176648	1.9477555	2.264886	1.0056689	0.47466463	1.5714879	0.41847038	2.2185082	2.2421906	1.3712838	1.4942106	0.91428447	0.46401918	2.1717646	0.8252844
2020-Nov-viral-fraction__viral-spades-short__as-yet-unknown__141445bp__000004||full	0.11034067	0.38420755	0.28867242	0.07196043	2.7954953	0	0.1733127	8.30843	0.085470684	0.067561634	0.067846864	0.25654438	1.6213362	8.811805	5.6640143	0.059669957	0.07383847	2.2385695	0.10688048	17.263037	25.250559	92.22999	0.37876436	2.48246	0.43875495	0.5784601	0.27538243
2019-Dec-viral-fraction__viral-spades-short__as-yet-unknown__54989bp__000090||full	4.349167	1.2954499	1.3702922	2.8668017	3.0580711	1.7451669	1.3657266	1.0132693	0.27190575	0.70056975	0.88616663	4.650952	9.947061	0.62776417	0.777811	6.9929123	10.908952	0.47269785	5.704104	0.506658	0.6776885	1.0376083	0.61557204	0.96327674	0.43218854	0.7993019	0.35034075
2019-Aug-viral-fraction__viral-spades-short__as-yet-unknown__33733bp__000266||full	0.67400885	0.16763578	0.15935317	0	8.047759	0	0	0.45444044	0	0	0	0.9998661	6.4398828	0.89067	0.37226605	0.75284827	1.2380282	0.15884833	0.63111275	0.28581315	0.7946785	0.9623624	0.28111753	0.1940551	0.097738594	0.05848029	0.06652015
2019-Mar-viral-fraction__viral-spades-short__as-yet-unknown__54160bp__000113||full	15.651819	1.8449327	1.2366948	1.4594951	2.7099383	16.90621	11.1699095	3.9819582	3.8458688	23.838364	17.022512	5.3568244	2.7005491	2.239014	3.824398	21.112684	20.750927	3.974465	4.952142	2.472575	1.9795878	2.2768161	2.5917408	3.7539527	1.4346905	3.3305619	2.2211337
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__36082bp__000171||full	0.14459875	0.04456371	0	0.96876156	0.7134304	0	0.0940879	0.18394424	0.13658464	0.40371233	0.2849005	0.3166969	1.0153986	0	0	0.08436025	0.09022881	0.08997538	0.17662787	0	0	0	0.25371498	0	0.0729312	0.18365918	0.13249023
2020-Dec-viral-fraction__viral-spades-short__as-yet-unknown__18363bp__000868||full	3.408339	0.33762243	0.25679657	0.1730054	27.695286	0	0.17949143	20.826982	0.08086534	0.07552734	0.069220915	4.863673	25.779245	3.0019772	2.5328307	2.6158423	1.8352594	0.119634345	1.5939747	2.735032	5.9808617	12.074768	0.62528443	2.2105513	0.31051004	0.8392415	0.36736202
2019-Aug-viral-fraction__viral-spades-short__as-yet-unknown__24355bp__000585||full	0.6549578	0	0	0	10.150097	0	0	0	0	0	0.049059194	0.8973015	11.909136	0	0	0.2011435	0.065610655	0	0.064963765	0	0	0	0	0	0.053248685	0	0
2019-Jul-viral-fraction__viral-spades-short__as-yet-unknown__89127bp__000004||full	1.0658749	1.9042196	1.9267752	0.8589054	1.8342364	1.4591228	1.689724	2.2970371	3.506775	0.8886735	6.497128	1.2150941	2.6833682	1.4285446	0.15726611	0.38231203	0.51704895	0.7238886	0.47429067	0.20647208	0.33170974	0.8795759	0.07939441	0.11930226	0	0.08198258	0
2021-Apr-viral-fraction__viral-spades-short__as-yet-unknown__34098bp__000208||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06382918	0.11024458	0	0	0	5.742617	0	0.8517846	0.0792281	1.274159
2020-Jan-viral-fraction__viral-spades-short__as-yet-unknown__36838bp__000207||full	0.05827724	0.04390023	0	0.2248524	0.10159413	0	0.051088244	0.07189782	0.061325144	0	0	0	0.14817116	0.12134727	0.116756015	2.8150227	2.773558	0.12110782	3.246139	0.04584556	0.056951277	0.10858311	0	0.14142151	0	0	0
2019-May-viral-fraction__viral-spades-short__as-yet-unknown__20225bp__000547||full	0	0.66726965	0.12809938	0.3586307	0.14405206	0.8107375	0.44167575	0	0.11980797	13.680926	2.8368182	0	0.05490645	0	0	0	0.0660936	0	0	0	0	0.083744116	3.2313974	0	0.20859008	0	0.1445259
2020-Sep-viral-fraction__viral-spades-short__as-yet-unknown__24792bp__000441||full	0	0	0	0	0.2685504	0	0	0	0	0	0	0	0	0	0.4001373	0	0	0	0	1.3765973	6.0317936	2.8555126	0	0.10505376	0	0	0
2018-Dec-viral-fraction__viral-spades-short__as-yet-unknown__97189bp__000020||full	0	1.9853171	1.8876868	0	0.597269	1.0756513	1.2161639	0	0	0.23159306	0	0	0.36264113	0	0	0	0	0	0.11656224	0	0.048937093	0.23405918	0	0	0	0	0
2020-Jul-viral-fraction__viral-spades-short__as-yet-unknown__32732bp__000260||full	0.053639743	1.2232585	1.3954272	1.1139251	0.13362765	0.86711395	1.1136281	0.24117726	0.15278623	0.22098581	0.32426977	0.11278647	0.30898646	2.7811558	2.1620796	0.15615621	0.10407169	10.307162	0.24197042	2.1282172	1.657152	2.0196772	0.7003572	2.1944513	0.355071	0.9035135	0.52594656
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__15994bp__001278||full	0.15296106	0.116806746	0.108532295	1.5638896	0.60022926	0	0.17791645	0.42979637	0.47159752	0.21771142	0.7187163	0.09116691	0.3231264	0	0.10205416	0.6278022	0.290504	0.04801102	0.2117507	0.06736361	0.13499771	0.07829759	0	0	0	0	0
2021-Apr-viral-fraction__viral-spades-short__as-yet-unknown__30772bp__000280||full	0	0	0	0.07011549	0.11495113	0	0	0.056601256	1.154538	3.168412	2.2265024	0	0.06606881	0	0	0	0	0	0	0	0	0	1.4330353	0	0.12759677	0.55590427	0.58774066
2019-Jul-viral-fraction__viral-spades-short__as-yet-unknown__17184bp__000898||full	0.25615034	0.23094332	0.246746	0	0.8822076	0	0.0513524	1.16524	0	0	0	0.43868354	3.0500584	0.55050707	0	0.107500456	0.19321074	0.2460417	0	0	0.16001473	0.50642645	0	0	0.09418608	0	0
2020-Jan-viral-fraction__viral-spades-short__as-yet-unknown__27566bp__000437||full	0.40540493	1.2211342	1.1992158	0.45658264	0.22341344	1.4338056	0.8359161	0.2708809	0.23414096	0.72224385	1.1495295	0.23689201	0.22948366	0.21931985	0.7439052	6.996839	12.39754	0.36733934	13.297039	0.834072	0.4096691	0.57890826	0.58438015	1.0361915	0.2103998	0.44238603	0.30415526
2019-Sep-viral-fraction__viral-spades-short__as-yet-unknown__18065bp__000923||full	0.35788754	0.13787916	0	0	0	0	0.12859991	0	0	0	0	0.751007	0.9574897	0	2.7129076	0.23895487	0.2565874	0	0.076063484	1.6945564	3.4670303	4.3769507	0.42191973	1.4284997	0.1416144	0.6327908	0.27002507
