	X1.2018-Nov	X2.2018-Dec	X3.2019-Jan	X4.2019-Feb	X5.2019-Mar	X6.2019-Apr	X7.2019-May	X8.2019-Jun	X9.2019-Jul	X10.2019-Aug	X11.2019-Sep	X12.2019-Oct	X13.2019-Nov	X14.2019-Dec	X15.2020-Jan	X16.2020-Feb	X17.2020-Mar	X18.2020-Apr	X19.2020-May	X20.2020-Jun	X21.2020-Jul	X22.2020-Aug	X23.2020-Sep	X24.2020-Oct	X25.2020-Nov	X26.2020-Dec	X27.2021-Jan	X28.2021-Feb	X29.2021-Mar	X30.2021-Apr	X31.2021-May	X32.2021-Jun
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__133671bp__000007..full	0.113029465	0.10616193	0.18672058	0.28515053	0.20530783	0.4025969	0	0	0	0	0	0	0	0	0.31939954	0.36606574	1.8854935	1.414120125	0.94274675	0.471373375	0	0	0	0	0.05215521	0.093690954	0.2188079	0.37373508	0.52866226	0.17570575	0.07453969	0
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__93963bp__000013..full	0.7677096	1.0421716	2.37918	4.07076	1.1922016	2.1378565	0.3152695	0.11090695	0.051549725	0.029710876	0	0.021680832	0.043361664	0.31508744	4.097253	2.5148218	5.5806193	4.199300112	2.817980924	1.436661736	0.055342548	0	0	0.054302502	0.8202932	0.8043429	1.013849	0.900770535	0.78769207	0.36137253	0.23117836	0.09646298
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__90755bp__000014..full	0.6324887	0.55085534	1.5172511	1.1500397	1.7400968	0.049695373	0.76177156	0.08059738	0.04269617	0	0.06814278	0.44728062	0.82641846	0.6300586	0.8651849	1.1327022	1.2919741	0.9922742075	0.692574315	0.3928744225	0.09317453	0.06567305	0.43944776	0.16518193	0.9211302	1.7314801	2.5908191	1.9489707	1.3071223	2.5186024	0.53749734	0.15383138
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__88768bp__000017..full	0	0.095070526	0.7687264	1.3919368	0.7037002	1.1941319	1.671098	0.45552745	0.27909982	0.14679234	0.117976576	0.058988288	0	0	1.1190729	2.0103636	2.4636443	1.8728354	1.2820265	0.6912176	0.1004087	0.07365089	0.08464237	0	0.053249992	0	0.052820254	0.0564829295	0.060145605	0.06483171	0	0.04811283
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__81807bp__000020..full	0.05364785	0.050663326	1.1182368	0.8808405	1.3196889	1.3716563	0.08034813	0.04864848	0	0	0	0.143461525	0.28692305	0.3977011	0.758877	1.1913476	0.9914961	0.7909367525	0.590377405	0.3898180575	0.18925871	0.13429572	0.07178226	0.09590136	1.2770693	2.9060178	2.8868814	3.0201093	3.1533372	1.0837959	0.5049204	0.11179046
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__78954bp__000022..full	0	0	0	0	0	0.13264683	0	0	0	0	0	0	0	0	0	0	2.800925	2.10069375	1.4004625	0.70023125	0	0	0	0	0	0	0	0	0	0	0	0
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__78928bp__000023..full	0.42529422	0.7512002	1.6721394	2.3855429	5.392601	9.460127	2.4474115	1.0744671	0.57441914	0.46940088	0.6419986	0.65369353	0.66538846	0.8797012	1.9655769	2.8862953	8.153536	6.536071425	4.91860685	3.301142275	1.6836777	1.1296524	0.5809394	0.38291043	0.36111537	0.5333337	0.44352755	0.48484765	0.52616775	0.7716361	0.45268568	0.3424375
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__76569bp__000025..full	0.036317237	0	0.07985328	0	0.5377547	1.8632678	0.25758505	0.08744249	0	0	0	0	0	0	0.1954152	1.0930787	9.159889	6.9185358075	4.677182615	2.4358294225	0.19447623	0.08553628	0.07400792	0	0	0.10543239	0.12235035	0.147515335	0.17268032	0.1890909	0.09001081	0
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__64913bp__000036..full	1.0373106	0.8851547	1.0742681	1.4072587	2.2188144	3.019278	0.7881978	0.3700579	1.0794444	1.2299855	1.6775578	1.31574585	0.9539339	0.7456774	1.2455307	1.3874239	3.8374429	3.258117325	2.67879175	2.099466175	1.5201406	1.177834	1.1894132	1.1544328	1.076298	1.5732518	2.6294513	3.68069315	4.731935	4.831636	4.27995	1.7085714
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__61728bp__000046..full	0	0	0.28125343	0.69711345	2.021809	1.5884767	0.7118149	0.17221613	0.046079505	0	0	0	0	0	0.7769607	0.9496079	4.583853	3.453321021	2.322789042	1.192257063	0.061725084	0	0	0	0	0.099871725	0.6620713	1.14609855	1.6301258	0.93293214	0.4858797	0.14582045
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__61703bp__000047..full	0.95635366	0.9837549	2.323941	3.0182476	1.1747539	13.225359	1.5242785	0.81086475	0.28490245	0.17513826	0.14708775	0.341898275	0.5367088	0.36819002	2.6870043	3.1799781	7.3950973	5.6622357625	3.929374225	2.1965126875	0.46365115	0.1526391	2.3047318	1.3378816	1.8829985	2.9719045	4.218996	2.85312245	1.4872489	1.4238898	0.83057284	0.56177276
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__60376bp__000050..full	0.049507402	0.056823675	1.6156542	4.3819537	3.7633412	2.3253675	0.4067684	0.49036783	0.15709263	0.09591213	0.06397151	0.031985755	0	0.10574504	5.491188	6.238809	17.973774	13.572447735	9.17112147	4.769795205	0.36846894	0.16191043	0.13508691	0	0.09825953	0.550553	1.5339924	3.5252127	5.516433	1.8370754	0.81164676	0.50018257
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__58922bp__000053..full	2.2032392	2.0162883	4.241208	5.7558227	11.691493	4.192106	5.868276	1.9038043	2.5071843	1.7942877	2.2010405	2.34549545	2.4899504	3.5646927	8.608098	10.82688	20.671207	16.226041	11.780875	7.335709	2.890543	2.058078	1.9915595	2.2527702	2.3683867	4.557369	6.7017817	8.71642385	10.731066	11.76271	6.1806116	2.8441484
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__58721bp__000054..full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10813066	0.12991652	10.244679	7.7822469375	5.319814875	2.8573828125	0.39495075	0	0.3336964	0	0	0	0.124051556	0.181919513	0.23978747	3.7546053	1.1515639	0.32685384
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__58437bp__000055..full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8231166	2.1013434	2.7654877	2.074115775	1.38274385	0.691371925	0	0	0.20581251	21.422493	5.516216	9.413903	3.8529193	2.24542565	0.637932	0.7590148	0.34344515	0.3495225
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__55948bp__000064..full	0.6652162	0.8552611	2.8990452	3.112628	2.1574268	6.6046906	0.8109463	0.89103675	0.2944203	0.29691935	0.3091284	0.5606133	0.8120982	0.9587664	5.169891	6.859541	5.444921	4.2823006375	3.119680275	1.9570599125	0.79443955	0.3692528	0.5967786	0.65168154	0.98605275	2.1255527	2.7281365	2.42739525	2.126654	1.7174275	1.0987643	0.7324401
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__55251bp__000066..full	5.45118	5.0756226	4.9970593	5.490381	4.801978	9.620907	3.72051	1.65419	3.2221313	5.0859027	9.405701	7.482295	5.558889	7.556135	8.032255	7.4419117	8.451329	8.882282	9.313235	9.744188	10.175141	11.141004	12.152522	10.942212	8.096969	7.5899715	7.454936	7.050913	6.64689	6.2755923	5.0075665	4.038372
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__54572bp__000069..full	0.22523266	0.2190667	3.1651614	5.224867	6.5871744	0.28972068	2.7384171	1.1302991	0.28408498	0.10358817	0	0.076665545	0.15333109	0.8253819	8.8291645	10.9942	19.616602	14.9411470875	10.265692175	5.5902372625	0.91478235	0.18841994	0.13688368	0.09743716	0.34476224	1.4484694	3.013562	3.1631062	3.3126504	2.0699005	1.5048829	0.538755
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__54187bp__000071..full	0.055594034	0.055362254	0.12543248	0	0.12457921	1.0007948	0.1336472	0.07582977	0	0	0	0	0	0	0.19881816	0.34811032	2.3217986	1.74134895	1.1608993	0.58044965	0	0	0	0	0	0.061611526	0.08484275	0.042421375	0	0	0	0
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__53729bp__000076..full	1.0112541	1.0476121	1.5074382	1.4593351	0.6412791	11.077067	0.97344965	0.7238138	0.453462	0.47289982	0.52339375	0.465863625	0.4083335	0.34859356	3.2111146	6.25908	17.06035	13.403512825	9.74667565	6.089838475	2.4330013	0.8118209	0.9432019	0.6908915	0.7299598	1.1466001	1.2738345	1.06923115	0.8646278	1.0171723	0.5794841	0.6881277
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__53556bp__000077..full	1.1036187	1.0024096	1.5080619	1.8976362	2.454813	12.063022	1.1248121	0.36757174	1.274879	1.0353136	1.3887748	0.8316758	0.2745768	0.3393379	1.1827768	1.4451976	15.08555	12.58597495	10.0863999	7.58682485	5.0872498	2.5578058	1.7967664	1.0649389	0.7307503	0.9890715	1.1089725	1.24441595	1.3798594	0.9927055	1.2330568	1.8022228
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__53356bp__000078..full	0	0	0	0	0.31714123	0.1997483	0.20561984	0.03756081	0	0	0	0	0	0	0	0.066377394	20.63108	15.553147485	10.47521497	5.397282455	0.31934994	0	0	0	0	0.11533849	0.26834375	0.33057605	0.39280835	0.1622424	0	0
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__52429bp__000081..full	0	0	0	0	0.44225737	4.0995197	0.6213871	0.25019976	0.12796792	0.08865071	0.085049324	0.072406961	0.059764598	0.05745467	0.08306909	0.2311342	8.818952	6.947460775	5.07596955	3.204478325	1.3329871	0.61491686	0.4612106	0.30090207	0.20272145	0.26567796	0.21364437	0.16323103	0.11281769	0.16638969	0.15513797	0.15376231
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__51936bp__000086..full	0.7141744	0.44041455	0.7297702	0	0.6327869	0.1928895	0.20995	0.1190938	2.6407537	2.006727	1.2184179	76.55003395	151.88165	91.05294	20.724068	28.63507	31.721455	25.3949279	19.0684008	12.7418737	6.4153466	13.449268	5.1524296	4.454713	2.0994956	1.9606044	2.2174075	1.9029863	1.5885651	1.2441653	0.93286985	0.39749736
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__51237bp__000090..full	0.2408565	0.18593405	0.2239039	0.24935766	0.26365596	1.1373657	0.13600099	0.06613743	0.39443704	0.24021468	0.2924219	0.21422698	0.13603206	0.1654897	1.721252	2.646601	9.090476	7.1060177	5.1215594	3.1371011	1.1526428	0.5232529	0.6052122	0.70027137	0.6022213	0.8218037	0.98229563	0.9776313	0.97296697	0.5479639	0.56285536	0.40373564
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__51167bp__000091..full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19013013	0.45498073	4.1960025	3.147001875	2.09800125	1.049000625	0	0	0	0	0	0	0	0	0	0	0	0
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__50705bp__000096..full	0.37622386	0.29034528	0.5348989	0.5285605	0.343745	0.7620507	0.52815276	0.35822353	0.9156288	0.47660956	0.54480976	0.4263808	0.30795184	0.36464086	2.0569017	7.9476323	15.103755	11.795733775	8.48771255	5.179691325	1.8716701	2.1999018	0.7547547	1.1806138	1.2576375	1.753257	2.1818476	2.02112355	1.8603995	0.6435942	1.6038746	2.0344644
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__50114bp__000098..full	0.18387198	0.20642163	0.32128075	0.32719418	0.28230605	1.4834771	0.29233608	0.17868286	0.15403058	0.1704613	0.16806692	0.12550999	0.08295306	0.106599905	0.4465709	0.6167421	1.5081174	1.209882455	0.91164751	0.613412565	0.31517762	0.24893463	0.13033463	0.1727419	0.15649554	0.29819232	0.32134166	0.35463238	0.3879231	0.36629847	0.25476688	0.38173598
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__50089bp__000099..full	0	0	0.641277	0.9978786	0.9555184	1.1342357	0.4986094	0.29007846	0	0	0	0	0	0.082400315	11.632152	16.321478	11.786056	8.88330166	5.98054732	3.07779298	0.17503864	0	0	0	0.15076327	2.630739	3.3816895	2.18880192	0.99591434	1.1105542	0.32926098	0.36150312
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__49153bp__000101..full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05567403	3.6031413	2.702355975	1.80157065	0.900785325	0	0	0	0	0	0	0.05695914	0.07388052	0.0908019	0	0	0
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__48449bp__000106..full	0.3096241	0.31462103	0.8534988	1.3245779	1.3678128	7.4558363	3.135734	0.8105713	0.52712095	0.47558606	0.48751083	0.32966785	0.17182487	0.31224784	3.179426	3.297826	7.0276136	5.376239135	3.72486467	2.073490205	0.42211574	0.4720745	0.58928835	0.5093496	0.43774968	0.7946773	0.9224796	0.756082965	0.58968633	0.4304817	0.33253762	0.40499362
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__48368bp__000107..full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39241526	0.5273247	1.1174986	0.83812395	0.5587493	0.27937465	0	0	0	0	0.7770711	2.6423767	3.0935054	2.43057185	1.7676383	0.5763128	0.43857905	0.1426263
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__47762bp__000112..full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1045625	1.578421875	1.05228125	0.526140625	0	0	0	0	0	0	0	0	0	0	0	0
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__47680bp__000113..full	0.21103989	0.23453799	0.32507646	0.33958337	0.4447238	3.6676486	0.26310375	0.10413899	0.054693174	0	0.04766224	0.02383112	0	0.04555644	0.3493647	0.39232644	11.914681	8.9926913325	6.070701665	3.1487119975	0.22672233	0.1868114	0.2717491	0.12177022	0.21052253	0.294029	0.27691078	0.32390283	0.37089488	0.19142269	0.11791121	0.083892636
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__46204bp__000123..full	0.48464665	0.3908449	0.28551334	0	0.13754822	0	0	0.0725519	0.3709274	0.21105984	0.26141247	3.678305735	7.095199	3.581481	3.0372384	3.0682552	7.1474857	5.5698223	3.9921589	2.4144955	0.8368321	0.27674562	1.662412	2.3864837	1.9756998	1.535712	1.5191503	1.38910405	1.2590578	0.63002557	0.5391018	0.20882435
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__46065bp__000124..full	0	0	0	0	0	0.102206804	0	0	0	0	0	0	0	0	0.0553886	0.08106445	2.2122076	1.6691016245	1.125995649	0.5828896735	0.039783698	0	0	0	0	0	0	0.0240453725	0.048090745	0	0	0
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__45462bp__000131..full	0.3048867	0.41583717	1.2470797	2.5503676	1.2724316	3.0757263	3.0464275	1.1365222	1.2239136	0.7862556	0.8070135	0.503592285	0.20017107	0.27144086	2.1950562	2.2204225	4.7424326	3.63106763	2.51970266	1.40833769	0.29697272	0.15244918	0.25583524	0.13239712	0.37918037	0.88544655	0.8881207	0.68055235	0.472984	0.4612851	0.14385939	0.1961588
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__45171bp__000134..full	0.25350487	0.23250386	0.59385353	0.75915104	0.3617841	0.3643427	0.1436487	0.08026092	0	0	0	0.02529649	0.05059298	0.76336664	4.5135174	4.367433	4.297891	3.2919517825	2.286012565	1.2800733475	0.27413413	0.05702405	0.046070762	0.054561436	0.7340068	1.1982664	2.2934582	1.98567495	1.6778917	0.5736308	0.399073	0.20990126
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__44363bp__000139..full	0.18895143	0.16998883	0.2740832	0.30821833	0.47038096	1.5469286	0.30335373	0.16002369	0.22455758	0.15200734	0.18863377	0.15852861	0.12842345	0.1796201	0.66377896	0.80248284	1.6874598	1.368142705	1.04882561	0.729508515	0.41019142	0.25168896	0.18796156	0.15844308	0.117251836	0.1875113	0.19010513	0.29692028	0.40373543	0.36410815	0.44500569	0.56918067
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__44058bp__000143..full	0.98560476	0.829104	0.9796728	0.7113129	1.4937607	5.504902	0.628883	0.23075439	0.5151086	0.56961936	1.6360676	1.5240921	1.4121166	2.1907797	8.576448	10.395747	13.992218	11.442969375	8.89372075	6.344472125	3.7952235	1.3982651	2.8696487	5.343771	3.484305	3.3344007	2.8592033	2.9983946	3.1375859	2.372646	2.297103	1.1159133
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__44001bp__000144..full	0	0	0.15216307	0.2634768	0.86113524	0	0.58449465	0.23462819	0	0	0	0	0	0	2.7491074	5.417763	13.435955	10.39106965	7.3461843	4.30129895	1.2564136	0.37222552	0.09458253	0.09857252	0.09350163	0.2760216	0.5896188	0.79749395	1.0053691	1.6139556	0.886744	0.41307184
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__43974bp__000145..full	0.84097505	0.67258245	1.051991	0.8877638	1.7675296	0.51285577	2.052782	0.9220878	2.5441356	6.031612	0	0	0	0	0.46874452	0.7477347	42.710155	32.8288325	22.94751	13.0661875	3.184865	0.9430642	0.3931715	0.3770669	0.551402	1.379949	2.0746608	2.0074976	1.9403344	1.7229972	1.0222427	0.42627248
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__43932bp__000146..full	0	0	0.101256914	0	0.08084897	0	0	0	0	0.072204225	0.14233015	0.071165075	0	0	0.4198495	0.7516838	2.2513497	1.717495976	1.183642252	0.649788528	0.115934804	0.08703022	0.09556266	0	0	0.113468714	0.13828138	0.16088413	0.18348688	0.13426854	0.0569666	0.059185795
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__43870bp__000147..full	2.4761746	2.459667	3.2161958	3.8997862	4.7505684	7.6803975	2.2615817	1.6725494	3.006196	2.2868724	3.4374187	3.85618835	4.274958	5.3557997	5.194108	4.405974	5.3504753	5.441845475	5.53321565	5.624585825	5.715956	3.8949494	5.9458556	4.662901	4.840853	5.666744	6.394599	7.6246465	8.854694	7.6763906	8.246685	3.9450176
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__43532bp__000152..full	0	0	0.06066845	0	0.23940882	0.58911544	0.10032623	0.06431521	0	0	0	0	0	0	0.2676321	0.5448382	6.79048	5.09286	3.39524	1.69762	0	0	0	0	0	0.05241882	0.22559814	0.180793755	0.13598937	0.09456264	0	0
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__42116bp__000168..full	0.41328055	0.4774873	0.46391615	0.4663123	0.32888544	1.3347414	0.17247918	0.09724061	0.6491503	0.45384884	0.56748796	0.375319265	0.18315057	0.12973008	0.24885315	0.3568128	3.6493728	3.101528275	2.55368375	2.005839225	1.4579947	0.99451	1.57389	3.2325487	3.146709	2.4058263	2.4851887	4.6830417	6.8808947	9.734103	8.697131	4.7556944
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__41880bp__000170..full	0	0	0	0	0	0.04918765	0	0	0	0	0	0	0	0	0	0	2.3435798	1.7764842	1.2093886	0.642293	0.0751974	0	0	0	0	0	0	0	0	0	0	0
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__41546bp__000174..full	0	0	0.21427107	1.1194409	0.7861898	1.5001001	0.11726924	0.038594645	0	0.03316565	0	2.5193808	5.0387616	9.703705	20.798798	27.989302	10.418995	7.8323229075	5.245650815	2.6589787225	0.07230663	0	0	0	1.113916	3.872248	7.691991	5.8550705	4.01815	3.9009035	0.75589293	0.29554716
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__41075bp__000181..full	0	0	0	0	0.059999466	0.08605393	0	0	0	0	0	0	0	0	1.119146	1.4658605	5.946805	4.46010375	2.9734025	1.48670125	0	0	0	0	0	0	0	0	0	0	0	0.06279731
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__41008bp__000182..full	0.042327277	0.04464774	0.14514157	0	0.21993053	2.9485705	0.15442178	0.09773614	0	0	0	0	0	0.07832172	2.7976944	3.5216026	9.185351	6.926046785	4.66674257	2.407438355	0.14813414	0.15181807	0.12917316	0.057118885	0.07266112	0.2253587	0.27721345	0.40473005	0.53224665	0.39648235	0.15542486	0.1278246
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__40860bp__000184..full	1.5712756	1.6699188	3.2578564	3.5924788	5.89894	9.240248	4.889121	1.5319123	1.8531861	1.301061	1.6913214	1.81327475	1.9352281	3.2768128	4.965872	5.938233	6.0783205	5.12383575	4.169351	3.21486625	2.2603815	1.0091175	1.1736661	0.9670666	1.0037608	1.1437774	1.3111485	1.4336783	1.5562081	1.550417	1.872512	0.90683424
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__40809bp__000185..full	0	0	0	0	0.109130934	1.0869926	0.14929621	0.04959655	0	0	0.091968454	0.045984227	0	0.06550824	0.2175865	0.31738126	10.339012	7.79788267	5.25675334	2.71562401	0.17449468	0.10255083	0.0620865	0	0	0.112517364	0.11020116	0.145860105	0.18151905	0.25222397	0.115801975	0
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__40742bp__000186..full	0.27114335	0.30369797	0.95046246	1.1593008	1.0474389	3.6908624	0.77987725	0.3433432	0.18801214	0.22929437	0.8077398	0.88745595	0.9671721	0.99327135	5.6306205	10.217443	11.743493	9.070376675	6.39726035	3.724144025	1.0510277	1.1564482	0.66052055	0.5889426	1.14429	6.9528995	8.532618	7.7553505	6.978083	7.6115937	3.0621474	2.362013
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__40186bp__000191..full	1.068544	1.3429112	1.9056829	4.0245967	1.3767519	0.2474151	3.4759939	1.0305499	1.5919048	2.4501417	2.291151	1.68098275	1.0708145	1.4333874	9.504563	7.1651216	10.198119	7.789669735	5.38122047	2.972771205	0.56432194	0.73387575	3.4143133	9.660933	4.921752	4.7046666	5.0093017	3.27722795	1.5451542	2.3639314	1.1762685	1.4066492
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__39551bp__000197..full	0	0	0	0	0	0.90274805	0.06963253	0	0	0.075590424	0.075596474	0.037798237	0	0.046288453	1.1546416	1.5593796	8.200251	6.20769861	4.21514622	2.22259383	0.23004144	0.095215425	0.102281325	0.07287749	0.065528475	0.12409246	0.14372733	0.15537805	0.16702877	0.1075039	0.1018416	0.09346932
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__39388bp__000201..full	3.4653094	3.8415158	3.7497897	5.212338	3.5359359	0.11798294	5.948171	1.7961395	7.6646914	7.4208784	3.7801423	3.95049865	4.120855	4.0318575	17.582546	16.370426	22.84742	18.443269575	14.03911915	9.634968725	5.2308183	5.993055	9.0348425	7.485842	4.789857	6.625133	12.35432	13.6414245	14.928529	18.455116	19.905312	9.383873
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__39233bp__000203..full	1.4058428	1.5508194	3.7643445	3.7402298	1.6846384	4.1984444	0.69890404	0.24812253	0.06352276	0.05291784	0.047626533	0.3097166165	0.5718067	5.6177645	26.257105	23.464691	17.09692	12.95593595	8.8149519	4.67396785	0.5329838	0.14091821	0.85114956	1.024969	3.2383356	6.0522013	7.0252504	5.61683105	4.2084117	1.8218591	1.2628865	0.71841776
X2020.Mar.viral.fraction__viral.spades.short__as.yet.unknown__39203bp__000204..full	0.8326768	0.70839286	1.7906989	2.4893484	1.4297471	9.851412	0.29975137	0.69011164	0.9676637	0.6969729	0.8290744	0.51121212	0.19334984	0.20100427	1.2104493	1.4986353	6.1395235	4.81687385	3.4942242	2.17157455	0.8489249	0.65115947	0.7916706	0.5172298	0.6068305	0.9066736	1.4646349	1.15035985	0.8360848	0.37688813	0.41643745	0.7878967
